 8.0000000000E-03 -1.9016761459E+00
 9.0000000000E-03 -1.9011123122E+00
 1.0000000000E-02 -1.9005485667E+00
 1.1000000000E-02 -1.8999849094E+00
 1.2000000000E-02 -1.8994213405E+00
 1.3000000000E-02 -1.8988578598E+00
